Year,Month,Mdate,Sensor_Name,Count,Rank
2017,July,20,The Arts Centre,20191,10.0
2017,July,21,Flinders La-Swanston St (West),53292,1.0
2017,July,21,Southbank,44160,2.0
2017,July,21,Flinders Street Station Underpass,41267,3.0
2017,July,21,Spencer St-Collins St (North),39591,4.0
2017,July,21,Town Hall (West),38774,5.0
2017,July,21,Bourke Street Mall (North),38326,6.0
2017,July,21,Melbourne Central,34699,7.0
2017,July,21,Bourke Street Mall (South),27227,8.0
2017,July,21,The Arts Centre,25715,9.0
2017,July,21,Little Collins St-Swanston St (East),24489,10.0
2017,July,22,Flinders La-Swanston St (West),44188,1.0
2017,July,22,Bourke Street Mall (North),33114,2.0
2017,July,22,Town Hall (West),32602,3.0
2017,July,22,Southbank,31753,4.0
2017,July,22,Melbourne Central,30850,5.0
2017,July,22,Flinders Street Station Underpass,24350,6.0
2017,July,22,Bourke Street Mall (South),23542,7.0
2017,July,22,Spencer St-Collins St (North),20259,8.0
2017,July,22,Little Collins St-Swanston St (East),19109,9.0
2017,July,22,State Library,18745,10.0
2017,July,23,Flinders La-Swanston St (West),36605,1.0
2017,July,23,Bourke Street Mall (North),26716,2.0
2017,July,23,Town Hall (West),26479,3.0
2017,July,23,Melbourne Central,25209,4.0
2017,July,23,Southbank,24933,5.0
2017,July,23,Bourke Street Mall (South),19238,6.0
2017,July,23,Flinders Street Station Underpass,18882,7.0
2017,July,23,The Arts Centre,17536,8.0
2017,July,23,State Library,16848,9.0
2017,July,23,Spencer St-Collins St (North),15532,10.0
2017,July,24,Flinders La-Swanston St (West),45562,1.0
2017,July,24,Spencer St-Collins St (North),37221,2.0
2017,July,24,Flinders Street Station Underpass,34612,3.0
2017,July,24,Southbank,33643,4.0
2017,July,24,Town Hall (West),31699,5.0
2017,July,24,Melbourne Central,29947,6.0
2017,July,24,Bourke Street Mall (North),28859,7.0
2017,July,24,State Library,22390,8.0
2017,July,24,Southern Cross Station,22245,9.0
2017,July,24,The Arts Centre,21087,10.0
2017,July,25,Flinders La-Swanston St (West),44369,1.0
2017,July,25,Spencer St-Collins St (North),37960,2.0
2017,July,25,Flinders Street Station Underpass,34995,3.0
2017,July,25,Southbank,34201,4.0
2017,July,25,Town Hall (West),30461,5.0
2017,July,25,Melbourne Central,29768,6.0
2017,July,25,Bourke Street Mall (North),28535,7.0
2017,July,25,Southern Cross Station,22572,8.0
2017,July,25,State Library,21635,9.0
2017,July,25,Bourke Street Mall (South),19776,10.0
2017,July,26,Flinders La-Swanston St (West),47723,1.0
2017,July,26,Spencer St-Collins St (North),38493,2.0
2017,July,26,Flinders Street Station Underpass,35864,3.0
2017,July,26,Southbank,34490,4.0
2017,July,26,Town Hall (West),32349,5.0
2017,July,26,Melbourne Central,30716,6.0
2017,July,26,Bourke Street Mall (North),29461,7.0
2017,July,26,Southern Cross Station,22587,8.0
2017,July,26,The Arts Centre,22556,9.0
2017,July,26,State Library,22153,10.0
2017,July,27,Flinders La-Swanston St (West),50052,1.0
2017,July,27,Spencer St-Collins St (North),38665,2.0
2017,July,27,Flinders Street Station Underpass,36377,3.0
2017,July,27,Southbank,33731,4.0
2017,July,27,Town Hall (West),33470,5.0
2017,July,27,Bourke Street Mall (North),32533,6.0
2017,July,27,Melbourne Central,30106,7.0
2017,July,27,Southern Cross Station,22941,8.0
2017,July,27,Bourke Street Mall (South),22677,9.0
2017,July,27,State Library,22416,10.0
2017,July,28,Flinders La-Swanston St (West),60219,1.0
2017,July,28,Southbank,46707,2.0
2017,July,28,Flinders Street Station Underpass,43504,3.0
2017,July,28,Melbourne Central,41915,4.0
2017,July,28,Town Hall (West),41767,5.0
2017,July,28,Spencer St-Collins St (North),40522,6.0
2017,July,28,Bourke Street Mall (North),38597,7.0
2017,July,28,The Arts Centre,33418,8.0
2017,July,28,Little Collins St-Swanston St (East),30051,9.0
2017,July,28,State Library,29429,10.0
2017,July,29,Flinders La-Swanston St (West),49319,1.0
2017,July,29,Town Hall (West),38623,2.0
2017,July,29,Southbank,37276,3.0
2017,July,29,Bourke Street Mall (North),36878,4.0
2017,July,29,Melbourne Central,35816,5.0
2017,July,29,Flinders Street Station Underpass,27864,6.0
2017,July,29,Bourke Street Mall (South),26665,7.0
2017,July,29,The Arts Centre,24830,8.0
2017,July,29,Little Collins St-Swanston St (East),23181,9.0
2017,July,29,State Library,22137,10.0
2017,July,30,Flinders La-Swanston St (West),44241,1.0
2017,July,30,Southbank,43421,2.0
2017,July,30,Birrarung Marr,39595,3.0
2017,July,30,Town Hall (West),30904,4.0
2017,July,30,Melbourne Central,30568,5.0
2017,July,30,Bourke Street Mall (North),29617,6.0
2017,July,30,Flinders Street Station Underpass,26064,7.0
2017,July,30,The Arts Centre,25645,8.0
2017,July,30,Bourke Street Mall (South),21352,9.0
2017,July,30,Little Collins St-Swanston St (East),21058,10.0
2017,July,31,Flinders La-Swanston St (West),43267,1.0
2017,July,31,Spencer St-Collins St (North),36335,2.0
2017,July,31,Flinders Street Station Underpass,35556,3.0
2017,July,31,Southbank,35132,4.0
2017,July,31,Melbourne Central,30448,5.0
2017,July,31,Town Hall (West),30204,6.0
2017,July,31,Bourke Street Mall (North),27920,7.0
2017,July,31,The Arts Centre,22303,8.0
2017,July,31,Southern Cross Station,21842,9.0
2017,July,31,State Library,21437,10.0
2017,June,1,Spencer St-Collins St (North),37120,1.0
2017,June,1,Flinders Street Station Underpass,35688,2.0
2017,June,1,Flinders St-Elizabeth St (East),35514,3.0
2017,June,1,Southbank,33749,4.0
2017,June,1,Bourke Street Mall (North),30700,5.0
2017,June,1,Princes Bridge,26555,6.0
2017,June,1,Melbourne Central,26459,7.0
2017,June,1,The Arts Centre,23049,8.0
2017,June,1,Southern Cross Station,22403,9.0
2017,June,1,Bourke Street Mall (South),22029,10.0
2017,June,2,Southbank,42226,1.0
2017,June,2,Flinders Street Station Underpass,40127,2.0
2017,June,2,Town Hall (West),39230,3.0
2017,June,2,Flinders St-Elizabeth St (East),38394,4.0
2017,June,2,Spencer St-Collins St (North),38110,5.0
2017,June,2,Princes Bridge,36287,6.0
2017,June,2,Bourke Street Mall (North),35936,7.0
2017,June,2,The Arts Centre,31986,8.0
2017,June,2,Melbourne Central,31129,9.0
2017,June,2,Bourke Street Mall (South),26112,10.0
2017,June,3,Southbank,39240,1.0
2017,June,3,Princes Bridge,35443,2.0
2017,June,3,Town Hall (West),35290,3.0
2017,June,3,Bourke Street Mall (North),34931,4.0
2017,June,3,Melbourne Central,32089,5.0
2017,June,3,The Arts Centre,31564,6.0
2017,June,3,Flinders St-Elizabeth St (East),30782,7.0
2017,June,3,Flinders Street Station Underpass,27643,8.0
2017,June,3,Bourke Street Mall (South),25502,9.0
2017,June,3,Spencer St-Collins St (North),21014,10.0
2017,June,4,Southbank,32657,1.0
2017,June,4,Bourke Street Mall (North),28014,2.0
2017,June,4,Princes Bridge,27270,3.0
2017,June,4,Town Hall (West),27083,4.0
2017,June,4,The Arts Centre,25981,5.0
2017,June,4,Flinders St-Elizabeth St (East),25975,6.0
2017,June,4,Melbourne Central,25037,7.0
2017,June,4,Flinders Street Station Underpass,21923,8.0
2017,June,4,Bourke Street Mall (South),18735,9.0
2017,June,4,Melbourne Convention Exhibition Centre,16546,10.0
2017,June,5,Spencer St-Collins St (North),36539,1.0
2017,June,5,Flinders Street Station Underpass,35155,2.0
2017,June,5,Flinders St-Elizabeth St (East),34157,3.0
2017,June,5,Southbank,32382,4.0
2017,June,5,Town Hall (West),28727,5.0
2017,June,5,Princes Bridge,28585,6.0
2017,June,5,Bourke Street Mall (North),26943,7.0
2017,June,5,The Arts Centre,24895,8.0
2017,June,5,Melbourne Central,24127,9.0
2017,June,5,Southern Cross Station,21927,10.0
2017,June,6,Spencer St-Collins St (North),37821,1.0
2017,June,6,Flinders St-Elizabeth St (East),34637,2.0
2017,June,6,Flinders Street Station Underpass,34117,3.0
2017,June,6,Southbank,31932,4.0
2017,June,6,Town Hall (West),30315,5.0
2017,June,6,Bourke Street Mall (North),27373,6.0
2017,June,6,Princes Bridge,26758,7.0
2017,June,6,Melbourne Central,25935,8.0
2017,June,6,The Arts Centre,25435,9.0
2017,June,6,Southern Cross Station,22909,10.0
2017,June,7,Spencer St-Collins St (North),37949,1.0
2017,June,7,Flinders St-Elizabeth St (East),37207,2.0
2017,June,7,Flinders Street Station Underpass,36470,3.0
2017,June,7,Southbank,36435,4.0
2017,June,7,Town Hall (West),31947,5.0
2017,June,7,Princes Bridge,30434,6.0
2017,June,7,Bourke Street Mall (North),30058,7.0
2017,June,7,The Arts Centre,29053,8.0
2017,June,7,Melbourne Central,27844,9.0
2017,June,7,Southern Cross Station,22961,10.0
2017,June,8,Spencer St-Collins St (North),38532,1.0
2017,June,8,Flinders St-Elizabeth St (East),36675,2.0
2017,June,8,Flinders Street Station Underpass,35151,3.0
2017,June,8,Southbank,34281,4.0
2017,June,8,Town Hall (West),32678,5.0
2017,June,8,Bourke Street Mall (North),31973,6.0
2017,June,8,Melbourne Central,27872,7.0
2017,June,8,Princes Bridge,26119,8.0
2017,June,8,The Arts Centre,23794,9.0
2017,June,8,Bourke Street Mall (South),23531,10.0
2017,June,9,Southbank,53867,1.0
2017,June,9,Town Hall (West),42988,2.0
2017,June,9,Flinders St-Elizabeth St (East),42855,3.0
2017,June,9,Flinders Street Station Underpass,42497,4.0
2017,June,9,Bourke Street Mall (North),40878,5.0
2017,June,9,Spencer St-Collins St (North),40158,6.0
2017,June,9,Princes Bridge,39003,7.0
2017,June,9,Melbourne Central,35810,8.0
2017,June,9,Bourke Street Mall (South),32324,9.0
2017,June,9,The Arts Centre,31843,10.0
2017,June,10,Southbank,48897,1.0
2017,June,10,Princes Bridge,39806,2.0
2017,June,10,Town Hall (West),38413,3.0
2017,June,10,Bourke Street Mall (North),37903,4.0
2017,June,10,Flinders St-Elizabeth St (East),35157,5.0
2017,June,10,Melbourne Central,34697,6.0
2017,June,10,The Arts Centre,33842,7.0
2017,June,10,Flinders Street Station Underpass,31374,8.0
2017,June,10,Bourke Street Mall (South),30092,9.0
2017,June,10,Melbourne Convention Exhibition Centre,20955,10.0
2017,June,11,Southbank,44292,1.0
2017,June,11,Princes Bridge,36577,2.0
2017,June,11,Bourke Street Mall (North),34943,3.0
2017,June,11,Town Hall (West),33640,4.0
2017,June,11,Flinders St-Elizabeth St (East),31341,5.0
2017,June,11,Melbourne Central,30986,6.0
2017,June,11,The Arts Centre,29876,7.0
2017,June,11,Flinders Street Station Underpass,28355,8.0
2017,June,11,Bourke Street Mall (South),25240,9.0
2017,June,11,Collins St (North),20567,10.0
2017,June,12,Southbank,29196,1.0
2017,June,12,Bourke Street Mall (North),27417,2.0
2017,June,12,Town Hall (West),26918,3.0
2017,June,12,Melbourne Central,25783,4.0
2017,June,12,Princes Bridge,25125,5.0
2017,June,12,Flinders St-Elizabeth St (East),24952,6.0
2017,June,12,The Arts Centre,22465,7.0
2017,June,12,Flinders Street Station Underpass,20431,8.0
2017,June,12,Bourke Street Mall (South),19661,9.0
2017,June,12,Birrarung Marr,17179,10.0
2017,June,13,Spencer St-Collins St (North),37756,1.0
2017,June,13,Flinders St-Elizabeth St (East),36828,2.0
2017,June,13,Flinders Street Station Underpass,35731,3.0
2017,June,13,Southbank,33977,4.0
2017,June,13,Town Hall (West),30826,5.0
2017,June,13,Bourke Street Mall (North),27584,6.0
2017,June,13,Melbourne Central,26254,7.0
2017,June,13,Princes Bridge,25878,8.0
2017,June,13,The Arts Centre,21799,9.0
2017,June,13,Southern Cross Station,21615,10.0
2017,June,14,Spencer St-Collins St (North),38391,1.0
2017,June,14,Flinders St-Elizabeth St (East),37054,2.0
2017,June,14,Flinders Street Station Underpass,35353,3.0
2017,June,14,Southbank,34596,4.0
2017,June,14,Town Hall (West),31877,5.0
2017,June,14,Bourke Street Mall (North),30436,6.0
2017,June,14,Princes Bridge,27865,7.0
2017,June,14,Melbourne Central,27803,8.0
2017,June,14,The Arts Centre,23730,9.0
2017,June,14,Southern Cross Station,22328,10.0
2017,June,15,Spencer St-Collins St (North),38059,1.0
2017,June,15,Flinders St-Elizabeth St (East),36611,2.0
2017,June,15,Flinders Street Station Underpass,36496,3.0
2017,June,15,Southbank,35269,4.0
2017,June,15,Town Hall (West),32900,5.0
2017,June,15,Bourke Street Mall (North),31898,6.0
2017,June,15,Princes Bridge,29468,7.0
2017,June,15,Melbourne Central,27396,8.0
2017,June,15,The Arts Centre,27069,9.0
2017,June,15,Southern Cross Station,23121,10.0
2017,June,16,Southbank,44274,1.0
2017,June,16,Flinders Street Station Underpass,42224,2.0
2017,June,16,Spencer St-Collins St (North),40972,3.0
2017,June,16,Town Hall (West),40287,4.0
2017,June,16,Flinders St-Elizabeth St (East),39790,5.0
2017,June,16,Bourke Street Mall (North),39544,6.0
2017,June,16,Princes Bridge,36959,7.0
2017,June,16,Melbourne Central,34942,8.0
2017,June,16,The Arts Centre,33268,9.0
2017,June,16,Bourke Street Mall (South),28624,10.0
2017,June,17,Southbank,43150,1.0
2017,June,17,Princes Bridge,35891,2.0
2017,June,17,Town Hall (West),35550,3.0
2017,June,17,Bourke Street Mall (North),35454,4.0
2017,June,17,Melbourne Central,34614,5.0
2017,June,17,Flinders St-Elizabeth St (East),31874,6.0
2017,June,17,The Arts Centre,30516,7.0
2017,June,17,Flinders Street Station Underpass,28474,8.0
2017,June,17,Bourke Street Mall (South),25171,9.0
2017,June,17,Spencer St-Collins St (North),18303,10.0
2017,June,18,Southbank,30131,1.0
2017,June,18,Bourke Street Mall (North),28252,2.0
2017,June,18,Town Hall (West),27752,3.0
2017,June,18,Melbourne Central,26314,4.0
2017,June,18,Princes Bridge,24989,5.0
2017,June,18,Flinders St-Elizabeth St (East),24954,6.0
2017,June,18,The Arts Centre,23665,7.0
2017,June,18,Flinders Street Station Underpass,21699,8.0
2017,June,18,Bourke Street Mall (South),18717,9.0
2017,June,18,Spencer St-Collins St (North),16292,10.0
2017,June,19,Spencer St-Collins St (North),36649,1.0
2017,June,19,Flinders Street Station Underpass,34617,2.0
2017,June,19,Flinders St-Elizabeth St (East),34412,3.0
2017,June,19,Southbank,33515,4.0
2017,June,19,Town Hall (West),30266,5.0
2017,June,19,Bourke Street Mall (North),27949,6.0
2017,June,19,Princes Bridge,27677,7.0
2017,June,19,Melbourne Central,26871,8.0
2017,June,19,The Arts Centre,25117,9.0
2017,June,19,Southern Cross Station,22140,10.0
2017,June,20,Spencer St-Collins St (North),37824,1.0
2017,June,20,Flinders St-Elizabeth St (East),37271,2.0
2017,June,20,Southbank,36060,3.0
2017,June,20,Flinders Street Station Underpass,35739,4.0
2017,June,20,Town Hall (West),32907,5.0
2017,June,20,Princes Bridge,30261,6.0
2017,June,20,Melbourne Central,29180,7.0
2017,June,20,Bourke Street Mall (North),29068,8.0
2017,June,20,The Arts Centre,28355,9.0
2017,June,20,Southern Cross Station,23022,10.0
2017,June,21,Spencer St-Collins St (North),37755,1.0
2017,June,21,Flinders Street Station Underpass,35989,2.0
2017,June,21,Flinders St-Elizabeth St (East),35641,3.0
2017,June,21,Southbank,33076,4.0
2017,June,21,Town Hall (West),31454,5.0
2017,June,21,Princes Bridge,30971,6.0
2017,June,21,The Arts Centre,29552,7.0
2017,June,21,Bourke Street Mall (North),28234,8.0
2017,June,21,Melbourne Central,26912,9.0
2017,June,21,Southern Cross Station,22604,10.0
2017,June,22,Flinders Street Station Underpass,37810,1.0
2017,June,22,Spencer St-Collins St (North),37758,2.0
2017,June,22,Flinders St-Elizabeth St (East),36390,3.0
2017,June,22,Southbank,34742,4.0
2017,June,22,Town Hall (West),34480,5.0
2017,June,22,Bourke Street Mall (North),33373,6.0
2017,June,22,Princes Bridge,29795,7.0
2017,June,22,Melbourne Central,28927,8.0
2017,June,22,The Arts Centre,27189,9.0
2017,June,22,Bourke Street Mall (South),23361,10.0
2017,June,23,Southbank,41684,1.0
2017,June,23,Flinders Street Station Underpass,41097,2.0
2017,June,23,Bourke Street Mall (North),39395,3.0
2017,June,23,Flinders St-Elizabeth St (East),38979,4.0
2017,June,23,Spencer St-Collins St (North),38842,5.0
2017,June,23,Town Hall (West),38806,6.0
2017,June,23,Princes Bridge,35750,7.0
2017,June,23,Melbourne Central,33927,8.0
2017,June,23,The Arts Centre,33180,9.0
2017,June,23,Bourke Street Mall (South),27741,10.0
2017,June,24,Southbank,37462,1.0
2017,June,24,Town Hall (West),36749,2.0
2017,June,24,Bourke Street Mall (North),36100,3.0
2017,June,24,Princes Bridge,35080,4.0
2017,June,24,Melbourne Central,33882,5.0
2017,June,24,The Arts Centre,31802,6.0
2017,June,24,Flinders St-Elizabeth St (East),30712,7.0
2017,June,24,Bourke Street Mall (South),26912,8.0
2017,June,24,Flinders Street Station Underpass,26330,9.0
2017,June,24,Spencer St-Collins St (North),19445,10.0
2017,June,25,Southbank,30567,1.0
2017,June,25,Bourke Street Mall (North),30170,2.0
2017,June,25,Town Hall (West),29411,3.0
2017,June,25,Melbourne Central,26875,4.0
2017,June,25,The Arts Centre,26083,5.0
2017,June,25,Flinders St-Elizabeth St (East),25867,6.0
2017,June,25,Flinders Street Station Underpass,21792,7.0
2017,June,25,Bourke Street Mall (South),21566,8.0
2017,June,25,Spencer St-Collins St (North),16090,9.0
2017,June,25,Bourke St-Russell St (West),14430,10.0
2017,June,26,Flinders St-Elizabeth St (East),36341,1.0
2017,June,26,Flinders Street Station Underpass,36143,2.0
2017,June,26,Southbank,36137,3.0
2017,June,26,Spencer St-Collins St (North),35882,4.0
2017,June,26,Town Hall (West),31695,5.0
2017,June,26,The Arts Centre,30778,6.0
2017,June,26,Bourke Street Mall (North),30489,7.0
2017,June,26,Melbourne Central,26504,8.0
2017,June,26,Bourke Street Mall (South),21928,9.0
2017,June,26,Southern Cross Station,21647,10.0
2017,June,27,Spencer St-Collins St (North),37314,1.0
2017,June,27,Southbank,37069,2.0
2017,June,27,Flinders Street Station Underpass,36585,3.0
2017,June,27,Flinders St-Elizabeth St (East),36266,4.0
2017,June,27,The Arts Centre,33553,5.0
2017,June,27,Town Hall (West),32049,6.0
2017,June,27,Bourke Street Mall (North),29792,7.0
2017,June,27,Melbourne Central,26514,8.0
2017,June,27,Southern Cross Station,23064,9.0
2017,June,27,Bourke Street Mall (South),21898,10.0
2017,June,28,Spencer St-Collins St (North),37910,1.0
2017,June,28,Flinders Street Station Underpass,36975,2.0
